bookId,a002,a004,a006,a008,a010,A011,CN01,CN02,CN03,CN04,CN05,CN06,CN07,CN08,DL40,DS01,DS02,DS03,DS04,DS05,DS06,DS07,DS08,GD01,GD02,GD03,GD04,GD05,GD06,GD07,GD08,GD09,GD10,GD11,GD12,GD13,GD14,GD15,GD16,GD17,GD18,GD19,GD20,GD21,GD23,GD24,GD25,GD26,GD27,GD28,GD29,GD30,GD31,GD32,GD33,GD34,GD35,GD36,GD37,GD38,GD39,GD41,GD42,GD43,GD44,GD45,GD46,GD47,GD48,GD49,GD50,GD51,GD52,GD53,GD54,GD55,GD56,GD57,GD58,GD59,GD62,KD01,KD02,KD03,KD04,KD05,KD06,KD07,KD08,LS01,LS02,LS03,LS04,LS05,LS06,LS07,LS08,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,MK01,MK02,MK03,MK04,MK05,MK06,MK07,MK08,SK01,SK02,SK03,SK04,SK05,SK06,SK07,SK08,TT01,TT02,TT03,TT04,TT05,TT06,TT07,TT08
DS06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08053328777936551,0.0,0.0,0.01038218422630896,0.06309162897558619,0.072719646702127,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03812099716717739,0.0,0.0,0.0,0.06894553919301435,0.0,0.0,0.06315505199918045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049946146452029,0.03220410546221712,0.052287007299243286,0.04132321510280598,0.0,0.0,0.06506600108148759,0.047728399088610124,0.11345098525126411,0.055847578419859434,0.02578109860750268,0.10045195318662699,0.03328501046894069,0.016186120379259532,0.08781084717566603,0.03357174579031126,0.04559856655916776,0.011095404134036113,0.0495967707195693,0.03087135331636484,0.09498815295719454,0.037785603209197736,0.025679405479688184,0.049311739718919806,0.028861826710961845,0.03241051131585262,0.03708163984991795,0.05568058889421243,0.01083711865191387,0.029669051872650388,0.014358099685135382,0.05531579310769717,0.0,0.031110880229464184,0.01061337213149961,0.02306540457100567,0.013300466367588536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03330740370449642,0.0,0.0,0.0,0.0,0.010014362879658494,0.022765614109801904,0.0,0.0,0.0,0.0067837691966410535,0.006230043609143458,0.0,0.08067337038442009,0.0,0.0,0.0,0.0,0.0,0.0,0.005673417285908803,0.0,0.0,0.0,0.0,0.014541836563104173,0.011997300960825215,0.0
DS07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05044176796549849,0.0573220573376082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03732099776486712,0.021658014456564515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571546074762427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04184654231456292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018385094171520996,0.03546811296167356,0.08609973563909724,0.05335192496716916,0.0,0.0,0.0,0.0645842595175028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02811448063965509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023127346813024217,0.0,0.013405026305251002,0.0,0.0,0.0
DS08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208453159302159,0.0,0.0,0.0,0.2582144020130809,0.0,0.24269659687751932,0.08631392572535605,0.0,0.11527410155411777,0.0,0.08883122999369465,0.0,0.0,0.0637885631464825,0.0676615851389916,0.07064243400614681,0.0,0.0,0.0,0.0,0.15174466631349803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16227828256205132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06888092432704673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051461033888688765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15170530730947557
GD01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103818457916861,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.31686503850801684,0.0,0.380491012816624,0.21848415592916198,0.0,0.3043803018708363,0.22641229899738774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1916332690526426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878787674698834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17827434088912728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11852211536441713,0.0,0.0,0.0,0.0,0.0,0.0,0.31686503850801684,1.0,0.0,0.16522663766195544,0.18419554008378736,0.0,0.1718878167219851,0.12388994518492709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12973635791579316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699516405990296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11399144456401564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04397403239616255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.005117128811542478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15302386876180893,0.0,0.0,0.2019209250160458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888211730954335,0.0,0.0,0.017057172142087216,0.0,0.08528132572126297,0.0,0.004836171867376888,0.16530099597049816,0.04220014763343939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06724779195168124,0.0,0.0,0.0,0.0,0.0,0.0,0.380491012816624,0.16522663766195544,0.0,1.0000000000000007,0.24034905629987868,0.0,0.21150982610801944,0.19609777869340195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14074160925158324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08974530327858053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10745822079761116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02303110053988278,0.0,0.0,0.0,0.0,0.0,0.0,0.21848415592916198,0.18419554008378736,0.0,0.24034905629987868,1.0000000000000002,0.0,0.21134634801259874,0.30670567815868655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10426810992318211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064025704077368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11402856204705147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14825844743946986,0.03787407214106982,0.013850958103509736,0.0,0.0,0.0,0.03520309895870551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153967801333701,0.17074364266755912,0.0,0.0,0.0421011187626583,0.03920437720037132,0.0,0.07101096363398753,0.0,0.0,0.0,0.0062874154963735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07218165831316178,0.0,0.0,0.0,0.0,0.0,0.0,0.3043803018708363,0.1718878167219851,0.0,0.21150982610801944,0.21134634801259874,0.0,1.0000000000000002,0.13707185481988213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13727626674346208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04384346873571501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15485182050317314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020479518813994978,0.0,0.0,0.0,0.0,0.0,0.0,0.22641229899738774,0.12388994518492709,0.0,0.19609777869340195,0.30670567815868655,0.0,0.13707185481988213,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08472639424238257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07170624166969665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06985660042309612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20025087024187324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005117128811542478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033259819953543115,0.0,0.0,0.09143691584829947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914002068536469,0.0,0.0,0.019970306183087094,0.0,0.033868742095387705,0.0,0.06379862527405926,0.14736569483882972,0.025627247770417257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208453159302159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.042089006676338775,0.0,0.12469574465605586,0.13651343151677295,0.0,0.07291943532394654,0.0,0.032000870870126624,0.0,0.0,0.08742416655181717,0.07202132130407568,0.15204226851423797,0.0,0.0,0.0,0.0,0.13387533129447196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713773440252489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051639459791406724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032521563669662336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11867564571464399
GD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08531666799830638,0.050579297375727215,0.0,0.14568078587276684,0.14725966116587524,0.08605549539603662,0.03812099716717739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.07372580614654832,0.0,0.0,0.16450786765999736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17807652301368962,0.06457593203634686,0.09250064021174126,0.051892046339467736,0.0,0.0,0.10630758308023505,0.059761180824026414,0.12792897870061776,0.10456292142075121,0.0984994826729822,0.10322743012726593,0.04008217508792925,0.04539372154265526,0.13359106682990235,0.08288899107101425,0.11466530013163911,0.07790665318513981,0.12189213133161915,0.09964659981500523,0.04806632594764096,0.13959061308089896,0.11272160157446405,0.07974302224837646,0.14334270868796264,0.1023954447361994,0.14125767888320773,0.08949932417493685,0.057936928957116836,0.11414388239792035,0.102691443353827,0.10213310259074655,0.0,0.04448314848647617,0.01635137291971286,0.012886208122999763,0.057640036695590355,0.05767521212368876,0.0,0.016756370532816315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760224021406878,0.0,0.0,0.0,0.0,0.0536410161313316,0.09212086805005118,0.0,0.0,0.0,0.043598416316233804,0.043735256159194706,0.0,0.03615710607344659,0.0,0.0,0.0,0.0,0.0,0.0,0.03319150915168903,0.020203491392915236,0.0,0.0,0.0,0.04446897020536092,0.023267016208409236,0.0
GD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05044176796549849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.17722379484266776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019853537748966,0.10393689147709914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671347039752682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08389004654614092,0.0,0.0,0.0,0.0,0.0,0.04039624891861267,0.0,0.09573374195882603,0.08891541931450057,0.06504774039437157,0.05146772042999577,0.07127248810162175,0.0,0.0,0.08588139758635899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006431956606024084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06186129566351493,0.0,0.03199084667418008,0.0,0.0,0.0
GD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573220573376082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17722379484266776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11402588144434435,0.10431558390036812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16118483213955098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062160922774410626,0.0,0.0,0.0,0.0,0.0,0.022987570809331295,0.0,0.056301634551924974,0.08046929904695425,0.04981214577983546,0.11332336181324222,0.020256115422134312,0.0,0.0,0.08247966053706489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022952445562490324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012393302627763947,0.0,0.058696782049431656,0.0,0.0,0.0
GD14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582144020130809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042089006676338775,0.0,0.0,0.0,1.0000000000000002,0.0,0.24190957469165958,0.17589935788518077,0.0,0.11399069223632928,0.0,0.12493088465776399,0.0,0.0,0.15828458406917048,0.0821446469451459,0.10647548836922487,0.0,0.0,0.0,0.0,0.1542360091311815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07130698570999028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11534158723346762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287828798129198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061923483722914396
GD15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849797886760056,0.027738348954718047,0.0,0.030111854702588793,0.06849065895238429,0.09576009979677008,0.06894553919301435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07372580614654832,0.0,0.0,0.0,1.0000000000000007,0.0,0.0,0.08113061622614424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397453428748384,0.14899202367265638,0.1509462628403902,0.13618776939908345,0.0,0.0,0.20635658031380055,0.10713249534053312,0.1378783339783632,0.14891458492023943,0.10251861757692989,0.12564266652459566,0.0794661175142845,0.07645650384299428,0.19482708774520135,0.11423921752830105,0.10336878603106826,0.15722437983829313,0.1369093127016022,0.13383249471386927,0.05426995032878015,0.17946423198046052,0.16031653490494388,0.114782744978245,0.16296482671422396,0.15402609279731233,0.14529308852142436,0.10474181756124912,0.08214690762754404,0.17804618124578495,0.14913076229971417,0.17066927191311815,0.0,0.1498016827318346,0.024763413717124698,0.04604055792050574,0.03385045874573765,0.039703884301899764,0.0,0.06495483678089112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05720147199191398,0.0,0.0,0.0,0.0,0.05422263419406258,0.05509535795029977,0.0,0.0,0.0,0.015445974819546928,0.018643413439826787,0.0,0.0910764103992552,0.0,0.0,0.0,0.0,0.0,0.0,0.05850175339751236,0.025249355200262356,0.0,0.0,0.0,0.05188256762936401,0.06189499672670164,0.0
GD16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24269659687751932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12469574465605586,0.0,0.0,0.0,0.24190957469165958,0.0,1.0000000000000002,0.20981936545308802,0.0,0.17059510084806406,0.0,0.1926076776917769,0.0,0.0,0.17568289563205378,0.1049336206355066,0.24553838146505672,0.0,0.0,0.0,0.0,0.2937750748361991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12958053216865054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838744872608095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306847496653463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204863363711564
GD17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631392572535605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13651343151677295,0.0,0.0,0.0,0.17589935788518077,0.0,0.20981936545308802,1.0000000000000007,0.0,0.15902309236232068,0.0,0.18326049858752094,0.0,0.0,0.23589220014899026,0.19091127664446575,0.22076897450320648,0.0,0.0,0.0,0.0,0.18196252891484974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10331907046994863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08072601419977357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12230788370108853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15312343811922993
GD18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11962308647613204,0.03964128509501762,0.0,0.06631093478981526,0.10520575917354688,0.1058035311301165,0.06315505199918045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16450786765999736,0.0,0.0,0.0,0.08113061622614424,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15381030159840764,0.05665689655742521,0.11029464780609186,0.14801003893810252,0.0,0.0,0.12749007409975388,0.06683223857170538,0.18186672225696085,0.1064944093433185,0.0825205338358544,0.09743044242090097,0.09795078574781067,0.04503313334796748,0.12791658164621106,0.10048857971685596,0.17896160054340718,0.10507183257539424,0.14226297660741266,0.13209507225491016,0.05397628411694712,0.12476251297175978,0.1345424876679459,0.10450009086326387,0.12935013113310279,0.17034678116900903,0.1394368288457732,0.12415732928322208,0.07763917205861096,0.14175704048842894,0.08977628114915348,0.11486453997118909,0.0,0.07590441769924763,0.025347513790731885,0.023920454944694053,0.02820547309698408,0.07484174402966966,0.0,0.023788616448001433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07615556792079846,0.0,0.0,0.0,0.0,0.04501782147266079,0.06072755578293816,0.0,0.0,0.0,0.013706388775268101,0.08205880550788924,0.0,0.057716317320050184,0.0,0.0,0.0,0.0,0.0,0.0,0.02981610547912656,0.008431711359685446,0.0,0.0,0.0,0.018902472590702726,0.014122584251335668,0.0
